date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:35:41	1486/1486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-5ce%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-6.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-6.svg	(from https://html.awaikenthemes.com/artistic/design-agency/services.html)
13:35:42	176140/176140	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2b00c%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-image-6.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-image-6.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/services.html)
13:35:42	1303/1303	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-517%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:42	178724/178724	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2ba24%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-process-step-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-process-step-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:42	160622/160622	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2736e%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-entry-img.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-entry-img.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:43	1314/1314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-522%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:43	192440/192440	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2efb8%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-process-step-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-process-step-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:43	824/824	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-338%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-process-step-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:43	179320/179320	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2bc78%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-process-step-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-process-step-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:44	980/980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-3d4%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-sidebar-cta.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-sidebar-cta.svg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:44	4062/4062	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-fde%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-sidebar-cta-phone.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-sidebar-cta-phone.svg	(from https://html.awaikenthemes.com/artistic/design-agency/service-single.html)
13:35:45	193726/193726	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2f4be%22	https://html.awaikenthemes.com/artistic/design-agency/images/post-5.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/post-5.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/blog.html)
13:35:45	221350/221350	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-360a6%22	https://html.awaikenthemes.com/artistic/design-agency/images/post-4.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/post-4.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/blog.html)
13:35:45	194534/194534	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2f7e6%22	https://html.awaikenthemes.com/artistic/design-agency/images/post-6.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/post-6.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/blog.html)
13:35:46	193658/193658	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2f47a%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-4.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-4.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:47	202612/202612	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-31774%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-5.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-5.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:47	190633/190633	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2e8a9%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-6.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-6.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:48	200774/200774	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-31046%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-7.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-7.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:48	150634/150634	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-24c6a%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-8.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-8.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:48	175375/175375	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2ad0f%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-9.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-9.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/projects.html)
13:35:49	162829/162829	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-27c0d%22	https://html.awaikenthemes.com/artistic/design-agency/images/team-5.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/team-5.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/team.html)
13:35:49	148513/148513	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-24421%22	https://html.awaikenthemes.com/artistic/design-agency/images/team-6.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/team-6.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/team.html)
13:35:49	5253/5253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-1485%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-testimonial-logo.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-testimonial-logo.svg	(from https://html.awaikenthemes.com/artistic/design-agency/testimonial.html)
13:35:49	200415/200415	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-30edf%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:50	204916/204916	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-32074%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:50	187048/187048	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2daa8%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:51	180756/180756	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2c214%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-4.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-4.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:51	187727/187727	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2dd4f%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-5.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-5.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:51	186372/186372	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2d804%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-6.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-6.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:51	208010/208010	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-32c8a%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-7.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-7.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:51	196414/196414	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2ff3e%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-8.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-8.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:52	198920/198920	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-30908%22	https://html.awaikenthemes.com/artistic/design-agency/images/gallery-9.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/gallery-9.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html)
13:35:52	49016/49016	---M--	200	added ('OK')	image/png	etag:%2267c69b30-bf78%22	https://html.awaikenthemes.com/artistic/design-agency/images/404-error-img.png	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/404-error-img.png	(from https://html.awaikenthemes.com/artistic/design-agency/404.html)
13:35:52	1346/1346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-542%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-phone-dark.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-phone-dark.svg	(from https://html.awaikenthemes.com/artistic/design-agency/contact.html)
13:35:52	755/755	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-2f3%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-mail-dark.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-mail-dark.svg	(from https://html.awaikenthemes.com/artistic/design-agency/contact.html)
13:35:53	1447/1447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-5a7%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-location-dark.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-location-dark.svg	(from https://html.awaikenthemes.com/artistic/design-agency/contact.html)
